PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
535178060,20,RL,72.0,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,NA,BrkFace,74.0,TA,CBlock,Gd,TA,No,LwQ,616.0,0.0,580.0,1196.0,GasA,Gd,Y,FuseA,0,0,1196,1.0,0.0,1,0,2,1,Typ,Gd,Attchd,RFn,1.0,297.0,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,5,2008,WD ,11.842236406331555
905107070,60,RL,74.0,7844,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,NA,BrkFace,203.0,TA,CBlock,TA,TA,No,ALQ,209.0,0.0,463.0,672.0,GasA,TA,Y,SBrkr,728,0,1400,0.0,0.0,1,1,3,1,Typ,TA,Attchd,Fin,2.0,440.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2006,WD ,11.915058360753719
905480210,70,RL,60.0,9084,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,Mn,Unf,0.0,0.0,755.0,755.0,GasA,TA,Y,SBrkr,755,0,1510,1.0,0.0,1,0,4,1,Typ,Gd,Detchd,Unf,1.0,296.0,Fa,P,120,0,0,0,0,0,NA,MnPrv,NA,0,10,2009,WD ,11.58989576532275
535383100,190,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,Grvl,None,0.0,TA,BrkTil,NA,NA,NA,NA,0.0,0.0,0.0,0.0,GasA,TA,N,FuseA,600,0,1294,0.0,0.0,2,0,3,2,Typ,NA,NA,NA,0.0,0.0,NA,N,220,114,210,0,0,0,NA,NA,NA,0,8,2008,WD ,11.573559498507079
906380160,20,RL,74.0,8556,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1240.0,1240.0,GasA,Ex,Y,SBrkr,0,0,1240,0.0,0.0,2,0,2,1,Typ,NA,Attchd,RFn,3.0,826.0,TA,Y,140,93,0,0,0,0,NA,NA,NA,0,5,2007,WD ,12.175618592671356
532351060,20,RL,70.0,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,NA,BrkFace,51.0,TA,CBlock,TA,TA,No,LwQ,36.0,0.0,952.0,988.0,GasA,Ex,Y,SBrkr,0,0,988,1.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,2.0,624.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,11.771443882099637
535101150,90,RL,63.0,8668,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,Unf,0.0,0.0,1560.0,1560.0,GasA,TA,Y,SBrkr,0,0,1560,0.0,0.0,2,0,4,2,Typ,NA,Detchd,Unf,3.0,792.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2007,WD ,11.744045122410057
908225290,20,RL,70.0,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,Fa,TA,Mn,Rec,1078.0,0.0,0.0,1078.0,GasA,TA,Y,FuseA,0,0,1368,1.0,0.0,1,0,3,1,Min1,NA,Attchd,RFn,1.0,195.0,TA,Y,0,41,211,0,0,0,NA,NA,Shed,900,6,2009,WD ,11.695255355062795
907410080,20,RL,70.0,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,NA,BrkFace,109.0,TA,PConc,Gd,TA,Av,GLQ,712.0,0.0,761.0,1473.0,GasA,Ex,Y,SBrkr,0,0,1484,1.0,0.0,2,0,3,1,Typ,NA,Attchd,RFn,2.0,606.0,TA,Y,0,35,0,144,0,0,NA,NA,NA,0,5,2010,WD ,12.269052139516223
533253090,120,RL,40.0,3874,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,CBlock,Gd,TA,Gd,GLQ,807.0,0.0,419.0,1226.0,GasA,TA,Y,SBrkr,0,0,1226,1.0,0.0,1,0,1,1,Typ,Fa,Attchd,Fin,2.0,484.0,TA,Y,133,78,0,0,0,0,NA,NA,NA,0,7,2006,WD ,12.154784614286667
527158020,20,RL,0.0,8076,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1993,1994,Gable,CompShg,HdBoard,NA,BrkFace,112.0,TA,PConc,Gd,TA,No,GLQ,705.0,0.0,455.0,1160.0,GasA,Gd,Y,SBrkr,0,0,1169,0.0,1.0,2,0,3,1,Typ,TA,Attchd,Fin,2.0,402.0,TA,Y,0,26,0,0,144,0,NA,MnPrv,NA,0,7,2006,WD ,12.119975396053194
535402140,80,RL,93.0,10090,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,7,5,1963,1999,Gable,CompShg,Plywood,NA,BrkFace,364.0,TA,CBlock,TA,TA,Av,Rec,242.0,483.0,0.0,725.0,GasA,TA,Y,SBrkr,616,0,1651,0.0,1.0,2,0,4,1,Typ,TA,BuiltIn,Unf,1.0,276.0,TA,Y,460,46,0,0,165,0,NA,MnPrv,NA,0,10,2007,WD ,12.055255569732177
908102290,20,RL,67.0,8877,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,Mn,ALQ,690.0,0.0,126.0,816.0,GasA,Ex,Y,SBrkr,0,0,816,1.0,0.0,1,0,2,1,Typ,Gd,Detchd,Unf,1.0,288.0,Fa,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2009,WD ,11.51293546492023
907418010,20,RL,85.0,11058,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,NA,Stone,212.0,TA,PConc,Gd,TA,No,GLQ,56.0,0.0,1508.0,1564.0,GasA,Ex,Y,SBrkr,0,0,1564,0.0,0.0,2,0,3,1,Typ,NA,Attchd,RFn,3.0,814.0,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,2,2008,WD ,12.296082439438212
902326060,190,RM,60.0,10800,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,Wd Sdng,Pave,None,0.0,TA,BrkTil,Fa,TA,No,Unf,0.0,0.0,482.0,482.0,GasA,Ex,N,SBrkr,691,0,1912,0.0,0.0,2,0,3,2,Typ,TA,Detchd,Unf,2.0,672.0,Gd,Y,0,25,212,0,0,0,NA,NA,NA,0,4,2008,WD ,12.001511614739405
528235170,20,RL,59.0,10936,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1510.0,1510.0,GasA,Ex,Y,SBrkr,0,0,1525,0.0,0.0,2,1,3,1,Typ,Gd,Attchd,RFn,2.0,534.0,TA,Y,100,18,0,0,0,0,NA,NA,NA,0,4,2007,New,12.238447866288572
907420070,60,RL,65.0,8461,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,728.0,728.0,GasA,Ex,Y,SBrkr,728,0,1456,0.0,0.0,2,1,3,1,Typ,Gd,Attchd,Fin,2.0,390.0,TA,Y,0,24,0,0,0,0,NA,NA,NA,0,7,2006,New,12.0075668272517
903452090,70,RM,60.0,7518,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,8,1910,2004,Gable,CompShg,AsbShng,NA,None,0.0,Gd,BrkTil,Fa,Fa,No,Unf,0.0,0.0,396.0,396.0,GasA,Gd,Y,SBrkr,665,0,1330,0.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,1.0,390.0,TA,N,0,72,45,0,0,0,NA,MnPrv,NA,0,7,2006,WD ,11.665655135642039
528240050,60,RL,0.0,8010,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,840.0,840.0,GasA,Ex,Y,SBrkr,880,0,1720,0.0,0.0,2,1,3,1,Typ,Gd,BuiltIn,Fin,2.0,400.0,TA,Y,138,48,0,0,0,0,NA,NA,NA,0,7,2008,WD ,12.144202560946876
535102010,85,RL,0.0,10050,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,6,1966,1966,Gable,CompShg,HdBoard,NA,BrkFace,87.0,TA,CBlock,TA,TA,Av,GLQ,602.0,0.0,191.0,793.0,GasA,Ex,Y,SBrkr,0,0,1280,0.0,1.0,2,0,3,1,Typ,TA,Basment,Fin,2.0,432.0,TA,Y,140,40,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.07254696717504
527184020,120,RL,38.0,4740,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,NA,None,0.0,TA,CBlock,Gd,TA,Gd,GLQ,248.0,0.0,918.0,1166.0,GasA,Gd,Y,SBrkr,0,0,1179,1.0,0.0,2,0,2,1,Typ,NA,Attchd,RFn,2.0,480.0,TA,Y,0,108,0,0,135,0,NA,NA,NA,0,10,2007,WD ,12.111767460549332
902100010,30,RM,60.0,6978,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1926,1980,Gable,CompShg,MetalSd,NA,None,0.0,Gd,BrkTil,TA,TA,No,Unf,0.0,0.0,850.0,850.0,GasA,TA,Y,SBrkr,0,0,960,0.0,0.0,1,0,2,1,Typ,NA,Detchd,RFn,2.0,576.0,TA,Y,0,0,116,0,0,0,NA,NA,NA,0,4,2007,WD ,11.542493975902508
528327060,20,RL,0.0,11400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,VinylSd,NA,BrkFace,705.0,TA,PConc,Ex,TA,Gd,GLQ,1282.0,0.0,1351.0,2633.0,GasA,Ex,Y,SBrkr,0,0,2633,1.0,0.0,2,1,2,1,Typ,Gd,Attchd,RFn,3.0,804.0,TA,Y,314,140,0,0,0,0,NA,NA,NA,0,3,2007,WD ,13.05301544288996
535154130,20,RL,66.0,9240,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1959,1998,Hip,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,ALQ,708.0,0.0,280.0,988.0,GasA,TA,Y,SBrkr,0,0,988,1.0,0.0,2,0,3,1,Typ,NA,Attchd,Unf,1.0,297.0,TA,Y,156,0,0,0,0,0,NA,NA,NA,0,6,2009,WD ,11.915058360753719
527455030,120,RL,24.0,2304,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,Plywood,NA,None,0.0,TA,CBlock,Gd,TA,No,GLQ,632.0,6.0,423.0,1061.0,GasA,TA,Y,SBrkr,0,0,1055,0.0,0.0,2,0,2,1,Typ,NA,Attchd,Unf,1.0,319.0,TA,Y,108,32,0,0,0,0,NA,NA,NA,0,4,2007,WD ,11.86710429621008
909251030,30,RL,54.0,7223,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,NA,None,0.0,TA,PConc,TA,TA,Mn,BLQ,319.0,0.0,971.0,1290.0,GasA,TA,Y,SBrkr,0,0,1422,0.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,1.0,352.0,TA,Y,0,0,64,0,0,0,NA,MnPrv,NA,0,4,2007,WD ,11.824087219587643
907230240,160,RH,0.0,3612,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Landmrk,Norm,Norm,Twnhs,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,GLQ,338.0,0.0,292.0,630.0,GasA,Ex,Y,SBrkr,690,0,1320,0.0,0.0,2,1,3,1,Typ,NA,Detchd,Unf,2.0,484.0,TA,Y,0,48,0,0,0,0,NA,MnPrv,NA,0,6,2006,WD ,11.827743504053695
527301245,20,RL,63.0,12680,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1988,1988,Gable,CompShg,Plywood,NA,BrkFace,102.0,TA,CBlock,Gd,Gd,Mn,GLQ,983.0,0.0,692.0,1675.0,GasA,Ex,Y,SBrkr,0,0,1688,1.0,0.0,2,0,2,1,Typ,Ex,Attchd,RFn,2.0,528.0,TA,Y,0,48,0,0,141,0,NA,NA,NA,0,6,2008,WD ,12.330504638906516
527180040,20,RL,85.0,10176,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,NA,None,0.0,TA,PConc,Gd,TA,Gd,GLQ,637.0,0.0,663.0,1300.0,GasA,Gd,Y,SBrkr,0,0,1341,1.0,0.0,1,1,2,1,Typ,Po,Attchd,Unf,2.0,506.0,TA,Y,192,0,0,0,0,0,NA,NA,NA,0,2,2010,WD ,12.052344376474922
907200170,80,RL,55.0,10780,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,Av,ALQ,483.0,0.0,428.0,911.0,GasA,Gd,Y,SBrkr,0,0,954,0.0,0.0,1,0,3,1,Typ,NA,Detchd,Unf,2.0,576.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,7,2006,WD ,11.794345471549745
535454050,90,RL,0.0,8544,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,NA,BrkFace,340.0,TA,Slab,NA,NA,NA,NA,0.0,0.0,0.0,0.0,Wall,Fa,N,FuseA,0,0,1040,0.0,0.0,2,0,2,2,Typ,NA,Detchd,Unf,2.0,400.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,5,2006,WD ,11.37940550085183
533234020,60,FV,79.0,10646,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,NA,BrkFace,513.0,TA,PConc,TA,TA,No,GLQ,681.0,0.0,177.0,858.0,GasA,Ex,Y,SBrkr,917,0,1789,1.0,0.0,2,1,3,1,Typ,TA,Attchd,Fin,2.0,546.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2008,WD ,12.314931534737134
535105060,20,RL,80.0,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1962,2005,Gable,CompShg,Wd Sdng,NA,BrkFace,237.0,Gd,CBlock,TA,TA,No,Unf,0.0,0.0,1319.0,1319.0,GasA,TA,Y,SBrkr,0,0,1537,1.0,0.0,1,1,3,1,Typ,Gd,Attchd,RFn,2.0,462.0,TA,Y,0,36,0,0,0,0,NA,GdPrv,NA,0,7,2008,COD,12.066816325306588
535325450,20,RL,85.0,15428,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951,1991,Hip,CompShg,MetalSd,NA,None,0.0,TA,CBlock,TA,TA,No,Rec,741.0,0.0,143.0,884.0,GasA,Ex,Y,SBrkr,0,0,884,1.0,0.0,1,0,2,1,Typ,NA,Attchd,Fin,1.0,270.0,TA,Y,0,0,0,0,195,0,NA,NA,NA,0,6,2006,WD ,11.863589378812122
528477030,20,FV,81.0,11216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,Gd,No,Unf,0.0,0.0,1489.0,1489.0,GasA,Ex,Y,SBrkr,0,0,1489,0.0,0.0,2,0,3,1,Typ,Gd,Attchd,RFn,2.0,776.0,TA,Y,0,140,0,0,0,0,NA,NA,NA,0,6,2006,New,12.357079818283598
527377030,20,RL,78.0,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,NA,BrkFace,99.0,TA,CBlock,TA,TA,No,ALQ,663.0,377.0,0.0,1040.0,GasA,Fa,Y,SBrkr,0,0,1309,1.0,0.0,1,1,3,1,Typ,Fa,Attchd,RFn,2.0,484.0,TA,Y,265,0,0,0,0,648,Fa,GdPrv,NA,0,1,2006,WD ,12.10625783509458
923225260,160,RM,42.0,3964,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,1973,Gable,CompShg,CemntBd,NA,None,0.0,TA,CBlock,Gd,TA,No,ALQ,837.0,0.0,105.0,942.0,GasA,Gd,Y,SBrkr,1230,0,2521,1.0,0.0,2,1,5,1,Maj1,Gd,Attchd,Fin,2.0,576.0,TA,Y,728,20,0,0,0,0,NA,GdPrv,NA,0,6,2006,WD ,11.927687224983487
528112150,20,RL,98.0,11428,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,NA,Stone,248.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1626.0,1626.0,GasA,Ex,Y,SBrkr,0,0,1634,0.0,0.0,2,0,3,1,Typ,Gd,Attchd,RFn,3.0,866.0,TA,Y,0,44,0,0,0,0,NA,NA,NA,0,5,2007,WD ,12.429220196836383
534152100,60,RL,80.0,10421,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,NA,BrkFace,42.0,TA,CBlock,Gd,TA,No,GLQ,394.0,0.0,586.0,980.0,GasA,TA,Y,SBrkr,734,0,1714,0.0,0.0,2,1,3,1,Typ,TA,Attchd,Unf,2.0,496.0,TA,Y,228,66,156,0,0,0,NA,MnPrv,Shed,500,3,2010,WD ,12.188422799337028
902330090,75,RM,75.0,13500,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,8,1879,1987,Gable,CompShg,Wd Sdng,Grvl,None,0.0,Gd,PConc,TA,TA,No,Unf,0.0,0.0,819.0,819.0,GasA,TA,Y,FuseA,1142,0,2454,0.0,0.0,2,0,3,1,Typ,Gd,Attchd,Unf,2.0,576.0,TA,N,0,148,150,0,0,0,NA,MnPrv,NA,0,2,2007,WD ,12.128116509451258
534129380,20,RL,75.0,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1969,1969,Gable,CompShg,HdBoard,NA,BrkFace,200.0,TA,CBlock,TA,TA,Av,BLQ,955.0,0.0,261.0,1216.0,GasA,TA,Y,SBrkr,0,0,1216,1.0,0.0,1,0,3,1,Typ,NA,Attchd,Unf,1.0,336.0,TA,Y,0,0,0,0,0,0,NA,MnPrv,NA,0,8,2009,WD ,11.635151947212842
527252070,20,RL,60.0,8089,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,NA,BrkFace,0.0,TA,PConc,Gd,TA,Av,GLQ,945.0,0.0,474.0,1419.0,GasA,Ex,Y,SBrkr,0,0,1419,1.0,0.0,2,0,2,1,Typ,Gd,Attchd,RFn,2.0,567.0,TA,Y,140,0,0,0,0,0,NA,NA,NA,0,10,2007,New,12.879019669789754
908103320,90,RL,35.0,9400,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,NA,BrkFace,250.0,TA,CBlock,Gd,Gd,Gd,GLQ,945.0,0.0,0.0,945.0,GasA,TA,Y,SBrkr,0,0,980,0.0,2.0,2,0,4,0,Typ,NA,NA,NA,0.0,0.0,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2006,WD ,11.755879486687116
533221060,160,FV,24.0,2117,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,NA,BrkFace,216.0,TA,PConc,Gd,TA,No,GLQ,417.0,0.0,339.0,756.0,GasA,Ex,Y,SBrkr,804,0,1573,0.0,0.0,2,1,3,1,Typ,NA,Detchd,Unf,2.0,440.0,TA,Y,0,32,0,0,0,0,NA,NA,NA,0,9,2007,WD ,12.083910661257521
528482030,60,FV,85.0,10625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,NA,BrkFace,353.0,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1285,0,2443,0.0,0.0,2,1,4,1,Min2,Gd,BuiltIn,RFn,3.0,744.0,TA,Y,193,127,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.487488878546145
533244040,60,FV,106.0,8413,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,NA,None,0.0,Gd,PConc,Ex,TA,Mn,GLQ,901.0,0.0,319.0,1220.0,GasA,Ex,Y,SBrkr,1142,0,2362,1.0,0.0,2,1,3,1,Typ,TA,Attchd,RFn,2.0,1105.0,Gd,Y,147,0,36,0,144,0,NA,NA,NA,0,6,2007,WD ,12.652362948153474
902401120,75,RM,75.0,13500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,PosA,1Fam,2.5Unf,10,9,1893,2000,Gable,CompShg,Wd Sdng,NA,None,0.0,Ex,BrkTil,TA,TA,No,Unf,0.0,0.0,1237.0,1237.0,GasA,Gd,Y,SBrkr,1254,0,2775,0.0,0.0,3,1,3,1,Typ,Gd,Detchd,Unf,2.0,880.0,Gd,Y,105,502,0,0,0,0,NA,NA,NA,0,7,2008,WD ,12.691583538230217
532478020,20,RL,0.0,15676,Pave,NA,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,8,1980,1980,Gable,CompShg,VinylSd,NA,BrkFace,115.0,Gd,CBlock,Gd,Gd,Gd,ALQ,1733.0,92.0,189.0,2014.0,GasA,Gd,Y,SBrkr,0,0,2014,1.0,0.0,2,0,2,1,Maj1,Gd,Attchd,RFn,3.0,864.0,TA,Y,462,0,0,255,0,0,NA,MnPrv,NA,0,4,2009,WD ,12.524530013005734
528358040,60,RL,82.0,9950,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1995,Gable,CompShg,VinylSd,NA,BrkFace,290.0,TA,PConc,Gd,TA,No,GLQ,565.0,0.0,638.0,1203.0,GasA,Ex,Y,SBrkr,1306,0,2520,0.0,0.0,2,1,4,1,Typ,TA,Attchd,RFn,3.0,721.0,TA,Y,224,114,0,0,0,0,NA,NA,NA,0,6,2007,WD ,12.577639650232573
532479070,20,RL,39.0,15410,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,1974,2002,Hip,CompShg,Plywood,NA,BrkCmn,250.0,Gd,CBlock,TA,TA,Gd,BLQ,126.0,859.0,223.0,1208.0,GasA,Ex,Y,SBrkr,0,0,1494,1.0,0.0,2,0,3,1,Typ,Fa,Attchd,Fin,2.0,461.0,TA,Y,296,0,186,0,0,0,NA,GdPrv,NA,0,4,2010,WD ,12.037659911047468
903235020,30,RM,50.0,6000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,NA,None,0.0,TA,CBlock,TA,TA,No,LwQ,616.0,0.0,0.0,616.0,GasA,Gd,Y,SBrkr,0,0,616,0.0,0.0,1,0,2,1,Typ,NA,Detchd,Unf,1.0,205.0,TA,Y,0,0,129,0,0,0,NA,NA,NA,0,6,2006,WD ,11.39640288460621
527166040,60,RL,63.0,8402,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,NA,None,0.0,TA,PConc,Gd,TA,No,Unf,0.0,0.0,789.0,789.0,GasA,Gd,Y,SBrkr,676,0,1465,0.0,0.0,2,1,3,1,Typ,Gd,Attchd,Fin,2.0,393.0,TA,Y,0,75,0,0,0,0,NA,NA,NA,0,5,2010,WD ,12.102937429832547
528142130,20,RL,85.0,10655,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,NA,BrkFace,296.0,TA,PConc,Gd,TA,No,GLQ,1124.0,479.0,1603.0,3206.0,GasA,Ex,Y,SBrkr,0,0,1629,1.0,0.0,2,0,3,1,Typ,Gd,Attchd,RFn,3.0,880.0,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD ,12.556733038263905
